Modelo,Almacenamiento,PrecioB2B,PrecioB2C,Tipo,Pantalla,Año,Procesador,descripcion,tipo,pantalla,procesador,año,almacenamiento,preciob2b,preciob2c
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,8TB,2690,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,8 TB,2690.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,4TB,2350,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,2350.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,4TB,2350,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,4 TB,2350.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,1TB,2350,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,2350.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,1TB,2350,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 76 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,2350.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,2TB,1955,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,1955.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,2TB,1955,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,2 TB,1955.0,
Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,1TB,1820,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2786 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,1820.0,
Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,1TB,1820,,Mac,,2023.0,M2 Ultra,Mac Pro (2023) A2787 M2 Ultra 24 Core CPU 60 Core GPU,Mac,Nan,M2 Ultra,2023,1 TB,1820.0,
Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,8TB,590,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,8 TB,590.0,
Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,4TB,555,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,4 TB,555.0,
Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,2TB,535,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,2 TB,535.0,
Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,1TB,510,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,1 TB,510.0,
Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 12 Core 3.3,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 16 Core 3.2,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 24 Core 2.7,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 28 Core 2.5,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A1991 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,256 GB,470.0,
Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,256GB,470,,Mac,,2019.0,,Mac Pro (2019) A2304 Intel Xeon W 8 Core 3.5,Mac,Nan,Nan,2019,256 GB,470.0,
Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,8TB,525,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,Mac,Nan,M2 Pro,2023,8 TB,525.0,
Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,8TB,505,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,Mac,Nan,M2 Pro,2023,8 TB,505.0,
Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,4TB,465,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,Mac,Nan,M2 Pro,2023,4 TB,465.0,
Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,4TB,410,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,Mac,Nan,M2 Pro,2023,4 TB,410.0,
Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,2TB,405,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,Mac,Nan,M2 Pro,2023,2 TB,405.0,
Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,1TB,375,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,Mac,Nan,M2 Pro,2023,1 TB,375.0,
Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,2TB,355,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,Mac,Nan,M2 Pro,2023,2 TB,355.0,
Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,1TB,330,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,Mac,Nan,M2 Pro,2023,1 TB,330.0,
Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,2TB,300,,Mac,,2023.0,M2,Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,Mac,Nan,M2,2023,2 TB,300.0,
Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,512GB,290,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 12 Core CPU 19 Core GPU,Mac,Nan,M2 Pro,2023,512 GB,290.0,
Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,1TB,270,,Mac,,2023.0,M2,Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,Mac,Nan,M2,2023,1 TB,270.0,
Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,512GB,260,,Mac,,2023.0,M2 Pro,Mac mini (2023) A2686 M2 Pro 10 Core CPU 16 Core GPU,Mac,Nan,M2 Pro,2023,512 GB,260.0,
Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,512GB,220,,Mac,,2023.0,M2,Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,Mac,Nan,M2,2023,512 GB,220.0,
Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,256GB,175,,Mac,,2023.0,M2,Mac mini (2023) A2686 M2 8 Core CPU 10 Core GPU,Mac,Nan,M2,2023,256 GB,175.0,
"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",2TB,135,,Mac,,2020.0,M1,"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",Mac,Nan,M1,2020,2 TB,135.0,
"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",1TB,125,,Mac,,2020.0,M1,"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",Mac,Nan,M1,2020,1 TB,125.0,
"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",512GB,100,,Mac,,2020.0,M1,"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",Mac,Nan,M1,2020,512 GB,100.0,
"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",256GB,75,,Mac,,2020.0,M1,"Mac mini (M1, 2020) A2348 M1 8 Core CPU 8 Core GPU",Mac,Nan,M1,2020,256 GB,75.0,
iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,4TB,500,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,Mac,Nan,Nan,2017,4 TB,500.0,
iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,4TB,480,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,Mac,Nan,Nan,2017,4 TB,480.0,
iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,1TB,415,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,Mac,Nan,Nan,2017,1 TB,415.0,
iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,2TB,415,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 10 Core 3.0,Mac,Nan,Nan,2017,2 TB,415.0,
iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,1TB,385,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,Mac,Nan,Nan,2017,1 TB,385.0,
iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,2TB,385,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 14 Core 2.5,Mac,Nan,Nan,2017,2 TB,385.0,
iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,4TB,355,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,Mac,Nan,Nan,2017,4 TB,355.0,
iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,1TB,320,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,Mac,Nan,Nan,2017,1 TB,320.0,
iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,2TB,320,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 18 Core 2.3,Mac,Nan,Nan,2017,2 TB,320.0,
iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,4TB,250,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,Mac,Nan,Nan,2017,4 TB,250.0,
iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,2TB,215,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,Mac,Nan,Nan,2017,2 TB,215.0,
iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,1TB,200,,Mac,,2017.0,,iMac Pro (2017) A1862 Intel Xeon W 8 Core 3.2,Mac,Nan,Nan,2017,1 TB,200.0,
"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",2TB,335,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",Mac,24 Pulgadas,M3,2023,2 TB,335.0,
"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",1TB,325,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",Mac,24 Pulgadas,M3,2023,1 TB,325.0,
"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",512GB,300,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",Mac,24 Pulgadas,M3,2023,512 GB,300.0,
"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",1TB,295,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M3,2023,1 TB,295.0,
"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",256GB,290,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, cuatro puertos) A2873 M3 8 Core CPU 10 Core GPU",Mac,24 Pulgadas,M3,2023,256 GB,290.0,
"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",512GB,280,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M3,2023,512 GB,280.0,
"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",256GB,245,,Mac,24 pulgadas,2023.0,M3,"iMac (24 pulgadas, 2023, dos puertos) A2874 M3 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M3,2023,256 GB,245.0,
"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",2TB,240,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M1,2021,2 TB,240.0,
"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",1TB,220,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M1,2021,1 TB,220.0,
"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",512GB,210,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M1,2021,512 GB,210.0,
"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",1TB,210,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",Mac,24 Pulgadas,M1,2021,1 TB,210.0,
"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",256GB,190,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2438 M1 8 Core CPU 8 Core GPU",Mac,24 Pulgadas,M1,2021,256 GB,190.0,
"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",512GB,185,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",Mac,24 Pulgadas,M1,2021,512 GB,185.0,
"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",256GB,165,,Mac,24 pulgadas,2021.0,M1,"iMac (24 pulgadas, 2021) A2439 M1 8 Core CPU 7 Core GPU",Mac,24 Pulgadas,M1,2021,256 GB,165.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",2TB,375,,Mac,27 pulgadas,2020.0,Core I9 3.6,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2020,2 TB,375.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",4TB,375,,Mac,27 pulgadas,2020.0,Core I9 3.6,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2020,4 TB,375.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",8TB,375,,Mac,27 pulgadas,2020.0,Core I9 3.6,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2020,8 TB,375.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",1TB,370,,Mac,27 pulgadas,2020.0,Core I9 3.6,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2020,1 TB,370.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",512GB,360,,Mac,27 pulgadas,2020.0,Core I9 3.6,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2020,512 GB,360.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",2TB,335,,Mac,27 pulgadas,2020.0,Core I7 3.8,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",Mac,27 Pulgadas,Core I7 3.8,2020,2 TB,335.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",4TB,335,,Mac,27 pulgadas,2020.0,Core I7 3.8,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",Mac,27 Pulgadas,Core I7 3.8,2020,4 TB,335.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",8TB,335,,Mac,27 pulgadas,2020.0,Core I7 3.8,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",Mac,27 Pulgadas,Core I7 3.8,2020,8 TB,335.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",1TB,330,,Mac,27 pulgadas,2020.0,Core I7 3.8,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",Mac,27 Pulgadas,Core I7 3.8,2020,1 TB,330.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",512GB,315,,Mac,27 pulgadas,2020.0,Core I7 3.8,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i7 3.8",Mac,27 Pulgadas,Core I7 3.8,2020,512 GB,315.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",1TB,255,,Mac,27 pulgadas,2020.0,Core I5 3.3,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",Mac,27 Pulgadas,Core I5 3.3,2020,1 TB,255.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",2TB,255,,Mac,27 pulgadas,2020.0,Core I5 3.3,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",Mac,27 Pulgadas,Core I5 3.3,2020,2 TB,255.0,
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",512GB,245,,Mac,27 pulgadas,2020.0,Core I5 3.3,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.3",Mac,27 Pulgadas,Core I5 3.3,2020,512 GB,245.0,
